Type,MidSize,Count,SampleWeight,CubeRoot,TuberWeight
A,47.5,28,2.38,4.3968,85
A,37.5,11,0.43,3.3938,39.09
A,27.5,15,0.205,2.3909,13.67
A,27.5,11,0.15,2.3891,13.64
A,27.5,11,0.15,2.3891,13.64
A,37.5,18,1.06,3.8906,58.89
A,42.5,44,3.82,4.428,86.82
A,47.5,23,1.96,4.4006,85.22
A,32.5,16,0.66,3.4552,41.25
A,52.5,8,0.9,4.8274,112.5
A,52.5,15,1.64,4.7817,109.33
A,27.5,2,0.027,2.3811,13.5
A,52.5,2,0.26,5.0658,130
A,52.5,10,1.14,4.8488,114
A,52.5,15,1.48,4.6209,98.67
A,57.5,2,0.26,5.0658,130
A,42.5,17,1.062,3.9679,62.47
A,32.5,6,0.16,2.9876,26.67
A,37.5,37,1.54,3.4656,41.62
A,42.5,41,2.48,3.9254,60.49
A,32.5,18,0.46,2.9455,25.56
A,37.5,43,1.72,3.42,40
A,47.5,17,1.45,4.4019,85.29
A,27.5,19,0.255,2.3765,13.42
A,27.5,3,0.04,2.3713,13.33
A,32.5,14,0.34,2.8959,24.29
A,47.5,13,1.11,4.4035,85.38
A,42.5,67,3.88,3.8689,57.91
A,37.5,21,0.8,3.3648,38.1
A,27.5,3,0.04,2.3713,13.33
A,37.5,12,0.44,3.3222,36.67
A,42.5,22,1.22,3.8134,55.45
A,32.5,10,0.22,2.802,22
A,47.5,22,1.88,4.4047,85.45
A,47.5,25,2.145,4.4106,85.8
A,27.5,3,0.04,2.3713,13.33
A,32.5,8,0.12,2.4662,15
A,37.5,10,0.24,2.8845,24
A,42.5,23,0.96,3.4688,41.74
A,47.5,32,2.75,4.4129,85.94
A,37.5,3,0.16,3.7641,53.33
A,32.5,3,0.1,3.2183,33.33
A,32.5,4,0.12,3.1072,30
A,37.5,5,0.24,3.6342,48
A,52.5,6,0.72,4.9324,120
A,52.5,7,0.82,4.893,117.14
A,52.5,7,0.74,4.7284,105.71
A,57.5,5,0.76,5.3368,152
A,57.5,6,0.9,5.3133,150
A,57.5,7,1.06,5.3301,151.43
A,62.5,1,0.2,5.848,200
A,67.5,1,0.28,6.5421,280
A,27.5,6,0.08,2.3713,13.33
A,42.5,6,0.4,4.0548,66.67
A,42.5,15,0.96,4,64
A,47.5,5,0.43,4.414,86
A,47.5,5,0.43,4.414,86
A,37.5,6,0.22,3.3222,36.67
A,32.5,1,0.02,2.7144,20
A,42.5,6,0.32,3.7641,53.33
A,47.5,16,1.38,4.4183,86.25
A,27.5,6,0.08,2.3713,13.33
A,52.5,4,0.46,4.8629,115
A,52.5,20,2.12,4.7326,106
A,57.5,4,0.52,5.0658,130
A,57.5,6,0.82,5.151,136.67
A,57.5,14,1.94,5.1748,138.57
A,62.5,2,0.28,5.1925,140
A,62.5,2,0.32,5.4288,160
A,62.5,5,0.82,5.4737,164
A,67.5,1,0.34,6.9795,340
A,67.5,2,0.42,5.9439,210
A,42.5,9,0.62,4.0994,68.89
A,47.5,19,1.64,4.4194,86.32
A,37.5,1,0.04,3.42,40
A,42.5,5,0.3,3.9149,60
A,32.5,7,0.16,2.838,22.86
A,37.5,7,0.26,3.3365,37.14
A,47.5,11,0.95,4.4202,86.36
A,32.5,1,0.02,2.7144,20
A,32.5,6,0.12,2.7144,20
A,27.5,3,0.04,2.3713,13.33
A,27.5,3,0.04,2.3713,13.33
A,47.5,37,3.2,4.4223,86.49
A,42.5,14,0.54,3.3787,38.57
A,37.5,10,0.539,3.7774,53.9
A,42.5,15,1.16,4.2605,77.33
A,52.5,17,1.885,4.8042,110.88
A,52.5,22,2.38,4.7649,108.18
A,52.5,22,2.23,4.6626,101.36
A,57.5,1,0.165,5.4848,165
A,57.5,6,0.84,5.1925,140
A,57.5,11,1.43,5.0658,130
A,62.5,1,0.175,5.5934,175
A,62.5,1,0.165,5.4848,165
A,62.5,1,0.185,5.698,185
A,47.5,12,1.04,4.4254,86.67
A,52.5,8,1.201,5.3148,150.13
A,52.5,18,1.963,4.7777,109.06
A,52.5,31,3.661,4.9062,118.1
A,57.5,2,0.376,5.7287,188
A,57.5,2,0.269,5.1236,134.5
A,57.5,6,0.787,5.0809,131.17
A,27.5,3,0.04,2.3713,13.33
A,47.5,9,0.78,4.4254,86.67
A,47.5,38,3.305,4.4306,86.97
A,42.5,12,0.705,3.8875,58.75
A,47.5,22,1.92,4.4357,87.27
A,27.5,3,0.04,2.3713,13.33
A,27.5,3,0.04,2.3713,13.33
A,37.5,4,0.159,3.4128,39.75
A,47.5,2,0.175,4.4395,87.5
A,32.5,4,0.097,2.8945,24.25
A,37.5,7,0.27,3.3787,38.57
A,37.5,17,0.65,3.3689,38.24
A,47.5,31,2.72,4.4436,87.74
A,32.5,6,0.14,2.8575,23.33
A,32.5,11,0.255,2.8513,23.18
A,32.5,10,0.23,2.8439,23
A,42.5,16,0.9,3.8315,56.25
A,27.5,3,0.04,2.3713,13.33
A,27.5,3,0.04,2.3713,13.33
A,37.5,9,0.34,3.3554,37.78
A,27.5,6,0.08,2.3713,13.33
A,32.5,2,0.044,2.802,22
A,42.5,12,0.66,3.803,55
A,32.5,2,0.043,2.7806,21.5
A,42.5,12,0.645,3.7739,53.75
A,37.5,6,0.203,3.2343,33.83
A,42.5,10,0.525,3.7444,52.5
A,47.5,18,1.58,4.4442,87.78
A,52.5,3,0.44,5.2736,146.67
A,52.5,16,1.82,4.8453,113.75
A,57.5,17,2.96,5.584,174.12
A,57.5,19,2.74,5.244,144.21
A,57.5,31,4.58,5.2865,147.74
A,62.5,18,3.93,6.0215,218.33
A,62.5,19,4.7,6.2774,247.37
A,62.5,19,3.54,5.7115,186.32
A,67.5,3,0.82,6.4898,273.33
A,67.5,14,3.78,6.4633,270
A,67.5,19,4.52,6.1962,237.89
A,72.5,2,0.66,6.9104,330
A,52.5,13,1.46,4.8247,112.31
A,52.5,29,3.04,4.7151,104.83
A,52.5,39,4.2,4.7577,107.69
A,57.5,18,2.68,5.3001,148.89
A,57.5,19,2.54,5.1132,133.68
A,57.5,22,3.22,5.27,146.36
A,62.5,3,0.56,5.7151,186.67
A,62.5,12,2,5.5032,166.67
A,67.5,2,0.6,6.6943,300
A,67.5,6,1.46,6.2431,243.33
A,52.5,17,2.26,5.1037,132.94
A,52.5,21,2.64,5.0095,125.71
A,52.5,30,4.02,5.1172,134
A,57.5,21,3.36,5.4288,160
A,57.5,22,3.52,5.4288,160
A,57.5,27,6.56,6.2399,242.96
A,62.5,12,2.1,5.5934,175
A,62.5,17,3.3,5.7901,194.12
A,62.5,24,4.58,5.7573,190.83
A,67.5,8,1.84,6.1269,230
A,67.5,9,2.36,6.4006,262.22
A,67.5,12,3.52,6.6444,293.33
A,37.5,5,0.22,3.5303,44
A,42.5,5,0.32,4,64
A,47.5,47,4.14,4.4494,88.09
A,37.5,4,0.16,3.42,40
A,47.5,21,1.85,4.4496,88.1
A,47.5,32,2.82,4.4501,88.13
A,47.5,27,2.38,4.4505,88.15
A,37.5,8,0.31,3.3839,38.75
A,47.5,34,3,4.4519,88.24
A,42.5,20,1.12,3.8259,56
A,42.5,14,0.78,3.8193,55.71
A,42.5,15,0.82,3.7953,54.67
A,47.5,13,1.15,4.4557,88.46
A,42.5,10,0.52,3.7325,52
A,42.5,2,0.1,3.684,50
A,42.5,6,0.3,3.684,50
A,37.5,8,0.22,3.0184,27.5
A,37.5,23,0.61,2.9822,26.52
A,37.5,23,0.58,2.9325,25.22
A,37.5,7,0.16,2.838,22.86
A,37.5,8,0.16,2.7144,20
A,42.5,8,0.32,3.42,40
A,47.5,28,2.48,4.4576,88.57
A,32.5,2,0.06,3.1072,30
A,32.5,4,0.1,2.924,25
A,47.5,23,2.04,4.4597,88.7
A,27.5,6,0.08,2.3713,13.33
A,37.5,3,0.1,3.2183,33.33
A,42.5,3,0.14,3.6003,46.67
A,42.5,3,0.14,3.6003,46.67
A,47.5,16,1.42,4.4606,88.75
A,32.5,2,0.02,2.1544,10
A,37.5,1,0.02,2.7144,20
A,42.5,1,0.04,3.42,40
A,47.5,8,0.71,4.4606,88.75
A,52.5,7,0.58,4.3596,82.86
A,52.5,7,0.72,4.6854,102.86
A,52.5,11,1.16,4.7245,105.45
A,57.5,5,0.74,5.2896,148
A,57.5,7,1.02,5.2622,145.71
A,57.5,21,3.34,5.418,159.05
A,62.5,13,2.3,5.6139,176.92
A,62.5,14,2.46,5.601,175.71
A,62.5,18,3.42,5.7489,190
A,67.5,11,2.5,6.1026,227.27
A,67.5,12,2.7,6.0822,225
A,67.5,16,3.62,6.0934,226.25
A,72.5,6,1.82,6.719,303.33
A,72.5,7,2.04,6.63,291.43
A,72.5,21,5.74,6.4898,273.33
A,77.5,6,2.82,7.775,470
A,77.5,7,2.88,7.4376,411.43
A,77.5,17,7.16,7.4959,421.18
A,52.5,12,1.31,4.7793,109.17
A,52.5,13,1.42,4.7802,109.23
A,52.5,22,2.305,4.7143,104.77
A,57.5,13,1.805,5.1782,138.85
A,57.5,22,3.425,5.3796,155.68
A,57.5,23,3.3,5.2351,143.48
A,62.5,30,5.385,5.641,179.5
A,62.5,35,6.525,5.7126,186.43
A,62.5,37,6.875,5.7063,185.81
A,67.5,15,3.4,6.0972,226.67
A,67.5,19,4,5.9489,210.53
A,67.5,26,5.74,6.0438,220.77
A,72.5,1,0.315,6.8041,315
A,72.5,1,0.4,7.3681,400
A,72.5,12,3.5,6.6318,291.67
A,37.5,3,0.12,3.42,40
A,32.5,4,0.1,2.924,25
A,27.5,6,0.08,2.3713,13.33
A,42.5,6,0.345,3.8597,57.5
A,37.5,6,0.23,3.3718,38.33
A,32.5,6,0.135,2.8231,22.5
A,47.5,16,1.42,4.4606,88.75
A,27.5,6,0.08,2.3713,13.33
A,37.5,3,0.11,3.3222,36.67
A,27.5,9,0.12,2.3713,13.33
A,42.5,3,0.16,3.7641,53.33
A,47.5,30,2.67,4.4647,89
A,47.5,13,1.16,4.4686,89.23
A,42.5,2,0.095,3.6216,47.5
A,42.5,2,0.18,4.4814,90
A,42.5,3,0.2,4.0548,66.67
A,52.5,4,0.44,4.7914,110
A,52.5,5,0.58,4.877,116
A,52.5,5,0.52,4.7027,104
A,57.5,8,1.32,5.4848,165
A,57.5,9,1.51,5.5154,167.78
A,57.5,10,1.62,5.4514,162
A,62.5,9,1.8,5.848,200
A,62.5,10,1.9,5.7489,190
A,62.5,12,2.18,5.6636,181.67
A,67.5,9,2.18,6.2336,242.22
A,67.5,13,3.2,6.2671,246.15
A,67.5,17,4.32,6.334,254.12
A,72.5,12,3.72,6.7679,310
A,72.5,13,3.96,6.7285,304.62
A,72.5,13,3.98,6.7398,306.15
A,37.5,4,0.17,3.4898,42.5
A,27.5,3,0.04,2.3713,13.33
A,32.5,3,0.08,2.9876,26.67
A,32.5,6,0.16,2.9876,26.67
A,27.5,3,0.04,2.3713,13.33
A,47.5,21,1.88,4.4735,89.52
A,47.5,13,1.165,4.475,89.62
A,22.5,2,0.02,2.1544,10
A,22.5,3,0.03,2.1544,10
A,27.5,3,0.04,2.3713,13.33
A,47.5,27,2.42,4.4752,89.63
A,22.5,5,0.04,2,8
A,47.5,4,0.36,4.4814,90
A,42.5,4,0.22,3.803,55
A,37.5,6,0.22,3.3222,36.67
A,47.5,2,0.18,4.4814,90
A,42.5,7,0.38,3.7864,54.29
A,42.5,3,0.16,3.7641,53.33
A,37.5,3,0.1,3.2183,33.33
A,37.5,3,0.1,3.2183,33.33
A,42.5,1,0.05,3.684,50
A,37.5,4,0.12,3.1072,30
A,47.5,2,0.18,4.4814,90
A,32.5,4,0.08,2.7144,20
A,52.5,7,0.8,4.8529,114.29
A,52.5,9,0.96,4.7425,106.67
A,52.5,10,1.13,4.8346,113
A,57.5,8,1.13,5.2079,141.25
A,57.5,12,1.81,5.3231,150.83
A,57.5,22,3.42,5.3769,155.45
A,62.5,8,1.61,5.8602,201.25
A,62.5,19,3.59,5.7383,188.95
A,62.5,25,4.77,5.757,190.8
A,67.5,10,2.44,6.2488,244
A,67.5,17,4.03,6.189,237.06
A,67.5,20,4.81,6.2188,240.5
A,72.5,7,2.13,6.7261,304.29
A,72.5,7,2.14,6.7366,305.71
A,72.5,9,2.71,6.7026,301.11
A,77.5,1,0.38,7.2432,380
A,77.5,3,1.23,7.429,410
A,77.5,4,1.36,6.9795,340
A,82.5,1,0.46,7.7194,460
A,82.5,1,0.42,7.4889,420
A,37.5,2,0.12,3.9149,60
A,42.5,2,0.16,4.3089,80
A,52.5,4,0.5,5,125
A,52.5,8,0.86,4.7548,107.5
A,52.5,20,2.22,4.8059,111
A,57.5,7,1.18,5.5241,168.57
A,57.5,11,1.82,5.4898,165.45
A,57.5,13,1.94,5.3042,149.23
A,62.5,3,0.62,5.9123,206.67
A,62.5,14,3,5.9841,214.29
A,62.5,18,3.66,5.8803,203.33
A,67.5,5,1.34,6.4473,268
A,67.5,13,3.34,6.3572,256.92
A,67.5,16,4.2,6.4029,262.5
A,72.5,4,1.2,6.6943,300
A,72.5,6,2.14,7.0918,356.67
A,72.5,8,2.44,6.7313,305
A,47.5,10,0.9,4.4814,90
A,32.5,1,0.02,2.7144,20
A,37.5,4,0.14,3.2711,35
A,42.5,6,0.32,3.7641,53.33
A,47.5,2,0.18,4.4814,90
A,32.5,3,0.06,2.7144,20
A,37.5,2,0.06,3.1072,30
A,47.5,2,0.18,4.4814,90
A,32.5,3,0.04,2.3713,13.33
A,42.5,2,0.12,3.9149,60
A,47.5,3,0.27,4.4814,90
A,47.5,1,0.09,4.4814,90
A,52.5,4,0.4,4.6416,100
A,52.5,8,0.84,4.7177,105
A,57.5,9,1.2,5.1087,133.33
A,57.5,14,1.8,5.0472,128.57
A,62.5,15,2.64,5.6041,176
A,62.5,18,3.28,5.6694,182.22
A,67.5,15,3.6,6.2145,240
A,67.5,19,4.52,6.1962,237.89
A,72.5,10,2.88,6.6039,288
A,72.5,22,6.06,6.5065,275.45
A,77.5,20,6.96,7.0338,348
A,77.5,26,9.18,7.0679,353.08
A,82.5,4,1.7,7.5185,425
A,82.5,5,2.06,7.441,412
A,87.5,1,0.42,7.4889,420
A,87.5,4,2.06,8.0156,515
A,47.5,17,1.54,4.4911,90.59
A,47.5,21,1.91,4.4972,90.95
A,27.5,8,0.105,2.3588,13.13
A,32.5,4,0.1,2.924,25
A,42.5,5,0.29,3.8709,58
A,22.5,7,0.06,2.0465,8.57
A,27.5,15,0.195,2.3513,13
A,37.5,4,0.15,3.3472,37.5
A,42.5,2,0.11,3.803,55
A,37.5,5,0.18,3.3019,36
A,52.5,9,0.89,4.6243,98.89
A,52.5,12,1.27,4.7301,105.83
A,57.5,10,1.46,5.2656,146
A,57.5,15,2.09,5.1842,139.33
A,62.5,20,3.94,5.8186,197
A,62.5,25,4.53,5.6587,181.2
A,67.5,14,3.18,6.1014,227.14
A,67.5,15,3.76,6.3052,250.67
A,72.5,6,1.61,6.45,268.33
A,72.5,10,2.88,6.6039,288
A,77.5,2,0.64,6.8399,320
A,77.5,6,1.98,6.9104,330
A,82.5,1,0.4,7.3681,400
A,32.5,2,0.07,3.2711,35
A,37.5,2,0.1,3.684,50
A,27.5,2,0.026,2.3513,13
A,32.5,1,0.03,3.1072,30
A,37.5,4,0.18,3.5569,45
A,37.5,5,0.22,3.5303,44
A,47.5,5,0.455,4.4979,91
A,47.5,27,2.46,4.4998,91.11
A,47.5,20,1.83,4.5062,91.5
A,42.5,2,0.12,3.9149,60
A,22.5,2,0.02,2.1544,10
A,27.5,12,0.155,2.3463,12.92
A,42.5,9,0.51,3.841,56.67
A,47.5,19,1.74,4.5075,91.58
A,42.5,1,0.05,3.684,50
A,42.5,4,0.2,3.684,50
A,37.5,2,0.06,3.1072,30
A,32.5,1,0.02,2.7144,20
A,32.5,2,0.04,2.7144,20
A,32.5,2,0.02,2.1544,10
A,37.5,3,0.08,2.9876,26.67
A,42.5,2,0.08,3.42,40
A,47.5,19,1.74,4.5075,91.58
A,52.5,5,0.54,4.7622,108
A,52.5,6,0.68,4.8393,113.33
A,52.5,15,1.67,4.8107,111.33
A,57.5,5,0.9,5.6462,180
A,57.5,8,1.28,5.4288,160
A,57.5,16,2.47,5.3645,154.38
A,57.5,20,3.03,5.3309,151.5
A,57.5,20,2.66,5.1045,133
A,62.5,10,2.07,5.9155,207
A,62.5,15,2.92,5.7956,194.67
A,62.5,15,2.84,5.7422,189.33
A,62.5,16,3.01,5.7299,188.13
A,62.5,20,4.44,6.055,222
A,67.5,7,1.82,6.3825,260
A,67.5,15,3.93,6.3988,262
A,67.5,15,3.75,6.2996,250
A,67.5,16,4.12,6.362,257.5
A,67.5,29,7.02,6.2323,242.07
A,72.5,7,2.2,6.7989,314.29
A,72.5,8,2.62,6.8929,327.5
A,72.5,9,3.15,7.0473,350
A,72.5,10,3.33,6.9313,333
A,72.5,12,3.5,6.6318,291.67
A,77.5,3,1.1,7.1574,366.67
A,77.5,3,1.12,7.2005,373.33
A,77.5,5,1.97,7.331,394
A,77.5,5,2.32,7.7418,464
A,77.5,5,1.94,7.2936,388
A,82.5,1,0.38,7.2432,380
A,82.5,3,1.52,7.9721,506.67
A,82.5,3,1.44,7.8297,480
A,82.5,5,2.44,7.873,488
A,87.5,2,0.98,7.8837,490
A,87.5,2,1.28,8.6177,640
A,87.5,3,1.85,8.5117,616.67
A,27.5,9,0.115,2.3379,12.78
A,22.5,1,0.01,2.1544,10
A,37.5,2,0.08,3.42,40
A,47.5,6,0.55,4.5089,91.67
A,27.5,4,0.05,2.3208,12.5
A,32.5,6,0.14,2.8575,23.33
A,22.5,8,0.06,1.9574,7.5
A,42.5,6,0.32,3.7641,53.33
A,42.5,9,0.48,3.7641,53.33
A,47.5,5,0.46,4.5144,92
A,37.5,5,0.16,3.1748,32
A,32.5,3,0.06,2.7144,20
A,52.5,23,2.12,4.5172,92.17
A,52.5,25,2.47,4.6229,98.8
A,57.5,11,1.64,5.3025,149.09
A,57.5,20,2.89,5.2475,144.5
A,62.5,6,1.05,5.5934,175
A,62.5,7,1.32,5.7345,188.57
A,67.5,5,1.2,6.2145,240
A,72.5,2,0.5,6.2996,250
A,72.5,3,0.91,6.719,303.33
A,27.5,8,0.1,2.3208,12.5
A,52.5,4,0.38,4.5629,95
A,52.5,4,0.38,4.5629,95
A,52.5,8,0.82,4.68,102.5
A,57.5,10,1.38,5.1676,138
A,57.5,19,2.8,5.282,147.37
A,62.5,4,0.6,5.3133,150
A,62.5,6,1,5.5032,166.67
A,62.5,11,2,5.6652,181.82
A,67.5,17,3.42,5.8595,201.18
A,67.5,17,3.94,6.1426,231.76
A,67.5,18,3.92,6.0164,217.78
A,72.5,10,2.66,6.4312,266
A,72.5,13,3.5,6.4572,269.23
A,72.5,16,4.64,6.6191,290
A,52.5,13,1.34,4.6887,103.08
A,52.5,23,2.52,4.7851,109.57
A,52.5,34,3.64,4.7483,107.06
A,57.5,19,2.83,5.3008,148.95
A,57.5,27,4.08,5.3264,151.11
A,57.5,28,3.97,5.2145,141.79
A,62.5,13,2.18,5.5145,167.69
A,62.5,17,3.2,5.731,188.24
A,62.5,21,3.97,5.7393,189.05
A,67.5,2,0.53,6.4232,265
A,67.5,7,1.55,6.0498,221.43
A,67.5,14,3.47,6.2816,247.86
A,72.5,1,0.41,7.429,410
A,72.5,3,0.92,6.7436,306.67
A,52.5,1,0.09,4.4814,90
A,52.5,2,0.3,5.3133,150
A,57.5,3,0.37,4.9777,123.33
A,62.5,1,0.19,5.7489,190
A,62.5,7,1.09,5.3799,155.71
A,62.5,10,1.5,5.3133,150
A,67.5,9,1.73,5.7712,192.22
A,67.5,9,1.93,5.9856,214.44
A,67.5,19,4.49,6.1825,236.32
A,72.5,14,3.77,6.4576,269.29
A,72.5,20,5.69,6.577,284.5
A,72.5,22,5.82,6.4195,264.55
A,37.5,1,0.04,3.42,40
A,37.5,5,0.2,3.42,40
A,42.5,1,0.06,3.9149,60
A,42.5,1,0.06,3.9149,60
A,37.5,8,0.31,3.3839,38.75
A,47.5,25,2.3,4.5144,92
A,47.5,33,3.04,4.5163,92.12
A,47.5,21,1.94,4.5206,92.38
A,22.5,8,0.06,1.9574,7.5
A,32.5,4,0.09,2.8231,22.5
A,47.5,8,0.74,4.5225,92.5
A,42.5,12,0.66,3.803,55
A,22.5,1,0.007,1.9129,7
A,32.5,7,0.15,2.7776,21.43
A,47.5,23,2.14,4.5314,93.04
A,37.5,9,0.32,3.2883,35.56
A,22.5,2,0.01,1.71,5
A,32.5,2,0.04,2.7144,20
A,32.5,1,0.02,2.7144,20
A,17.5,2,0.01,1.71,5
A,27.5,14,0.175,2.3208,12.5
A,27.5,8,0.1,2.3208,12.5
A,27.5,4,0.05,2.3208,12.5
A,37.5,4,0.13,3.1913,32.5
A,42.5,2,0.1,3.684,50
A,17.5,2,0.006,1.4422,3
A,37.5,5,0.15,3.1072,30
A,42.5,5,0.24,3.6342,48
A,42.5,3,0.14,3.6003,46.67
A,42.5,3,0.14,3.6003,46.67
A,47.5,3,0.28,4.5361,93.33
A,37.5,1,0.02,2.7144,20
A,42.5,4,0.18,3.5569,45
A,47.5,3,0.28,4.5361,93.33
A,47.5,26,2.44,4.5444,93.85
A,47.5,17,1.6,4.5487,94.12
A,37.5,3,0.145,3.6426,48.33
A,52.5,4,0.41,4.68,102.5
A,52.5,6,0.635,4.7301,105.83
A,52.5,10,1.115,4.8131,111.5
A,57.5,7,0.99,5.2101,141.43
A,57.5,12,1.735,5.2486,144.58
A,57.5,22,2.98,5.1357,135.45
A,62.5,6,1.095,5.6722,182.5
A,62.5,9,1.64,5.6694,182.22
A,62.5,15,2.56,5.5469,170.67
A,67.5,10,2.22,6.055,222
A,67.5,10,2.245,6.0777,224.5
A,67.5,10,2.335,6.1578,233.5
A,72.5,8,2.165,6.4683,270.63
A,72.5,11,2.815,6.3489,255.91
A,72.5,14,3.66,6.3942,261.43
A,47.5,21,1.98,4.5514,94.29
A,42.5,2,0.125,3.9685,62.5
A,22.5,2,0.02,2.1544,10
A,22.5,3,0.03,2.1544,10
A,47.5,21,1.98,4.5514,94.29
A,27.5,8,0.1,2.3208,12.5
A,42.5,4,0.23,3.8597,57.5
A,37.5,4,0.155,3.3839,38.75
A,32.5,7,0.16,2.838,22.86
A,27.5,8,0.1,2.3208,12.5
A,47.5,25,2.36,4.5533,94.4
A,42.5,7,0.375,3.7697,53.57
A,32.5,1,0.02,2.7144,20
A,32.5,1,0.02,2.7144,20
A,27.5,13,0.16,2.3088,12.31
A,27.5,12,0.145,2.2947,12.08
A,37.5,4,0.18,3.5569,45
A,47.5,25,2.36,4.5533,94.4
A,52.5,8,0.9,4.8274,112.5
A,52.5,11,1.08,4.6133,98.18
A,52.5,18,1.88,4.7094,104.44
A,57.5,8,1.1,5.1614,137.5
A,57.5,12,1.64,5.151,136.67
A,57.5,15,2.3,5.3524,153.33
A,62.5,17,3.38,5.8365,198.82
A,62.5,18,3.64,5.8696,202.22
A,62.5,36,6.16,5.5517,171.11
A,67.5,9,2.78,6.7598,308.89
A,67.5,12,2.92,6.2431,243.33
A,67.5,21,5.16,6.2634,245.71
A,72.5,3,0.98,6.8871,326.67
A,72.5,11,3.62,6.9041,329.09
A,72.5,12,3.4,6.568,283.33
A,52.5,5,0.54,4.7622,108
A,57.5,5,0.9,5.6462,180
A,57.5,8,1.28,5.4288,160
A,57.5,20,2.68,5.1172,134
A,62.5,15,2.84,5.7422,189.33
A,62.5,15,2.92,5.7956,194.67
A,62.5,20,4.44,6.055,222
A,67.5,7,1.82,6.3825,260
A,67.5,16,4.12,6.362,257.5
A,67.5,29,7.02,6.2323,242.07
A,72.5,7,2.2,6.7989,314.29
A,72.5,8,2.62,6.8929,327.5
A,72.5,12,3.5,6.6318,291.67
A,52.5,6,0.62,4.6926,103.33
A,57.5,12,1.5,5,125
A,62.5,16,2.96,5.698,185
A,67.5,17,4.06,6.2043,238.82
A,72.5,16,4.47,6.5373,279.38
A,52.5,25,3.06,4.9651,122.4
A,52.5,27,2.76,4.6757,102.22
A,52.5,35,4.08,4.885,116.57
A,57.5,33,4.88,5.2881,147.88
A,57.5,36,5.46,5.3329,151.67
A,57.5,38,5.7,5.3133,150
A,62.5,19,4,5.9489,210.53
A,62.5,20,4,5.848,200
A,62.5,22,4.42,5.8569,200.91
A,67.5,4,0.98,6.2573,245
A,67.5,5,1.12,6.0732,224
A,67.5,6,1.28,5.9752,213.33
A,72.5,1,0.26,6.3825,260
A,72.5,1,0.22,6.0368,220
A,52.5,10,1.06,4.7326,106
A,52.5,11,1.18,4.7515,107.27
A,52.5,16,1.77,4.8005,110.63
A,57.5,12,1.96,5.4663,163.33
A,57.5,13,1.785,5.159,137.31
A,57.5,29,4.12,5.2179,142.07
A,62.5,15,2.89,5.7757,192.67
A,62.5,17,3.22,5.743,189.41
A,62.5,29,5.15,5.6209,177.59
A,67.5,15,3.435,6.118,229
A,67.5,19,4.35,6.1176,228.95
A,67.5,29,6.285,6.0067,216.72
A,72.5,8,2.235,6.5373,279.38
A,72.5,15,4.32,6.6039,288
A,72.5,16,4.765,6.678,297.81
A,42.5,4,0.25,3.9685,62.5
A,42.5,12,0.74,3.9508,61.67
A,47.5,11,1.04,4.5556,94.55
A,22.5,1,0.01,2.1544,10
A,47.5,4,0.38,4.5629,95
A,37.5,2,0.08,3.42,40
A,42.5,4,0.24,3.9149,60
A,42.5,2,0.12,3.9149,60
A,42.5,1,0.06,3.9149,60
A,42.5,8,0.48,3.9149,60
A,47.5,10,0.96,4.5789,96
A,47.5,10,0.96,4.5789,96
A,32.5,5,0.12,2.8845,24
A,32.5,8,0.19,2.8744,23.75
A,32.5,6,0.14,2.8575,23.33
A,47.5,38,3.66,4.5839,96.32
A,47.5,22,2.12,4.5846,96.36
A,32.5,10,0.23,2.8439,23
A,27.5,5,0.06,2.2894,12
A,42.5,13,0.725,3.8206,55.77
A,42.5,9,0.5,3.8157,55.56
A,27.5,5,0.06,2.2894,12
A,47.5,11,1.06,4.5846,96.36
A,22.5,5,0.035,1.9129,7
A,37.5,5,0.18,3.3019,36
A,37.5,5,0.18,3.3019,36
A,32.5,6,0.125,2.7516,20.83
A,32.5,1,0.02,2.7144,20
A,32.5,2,0.04,2.7144,20
A,32.5,2,0.04,2.7144,20
A,32.5,3,0.06,2.7144,20
A,37.5,7,0.235,3.2259,33.57
A,27.5,5,0.06,2.2894,12
A,37.5,3,0.1,3.2183,33.33
A,47.5,17,1.64,4.5863,96.47
A,47.5,6,0.58,4.5894,96.67
A,37.5,9,0.29,3.1821,32.22
A,42.5,4,0.2,3.684,50
A,42.5,10,0.5,3.684,50
A,47.5,6,0.58,4.5894,96.67
A,37.5,8,0.25,3.1498,31.25
A,37.5,2,0.06,3.1072,30
A,42.5,8,0.38,3.6216,47.5
A,47.5,13,1.26,4.5935,96.92
A,32.5,2,0.02,2.1544,10
A,37.5,3,0.08,2.9876,26.67
A,37.5,4,0.08,2.7144,20
A,42.5,2,0.08,3.42,40
A,42.5,6,0.18,3.1072,30
A,47.5,18,1.76,4.6069,97.78
A,52.5,2,0.2,4.6416,100
A,52.5,11,1.32,4.9324,120
A,52.5,16,1.72,4.7548,107.5
A,57.5,13,1.9,5.2675,146.15
A,57.5,14,2.06,5.2793,147.14
A,57.5,20,3.04,5.3368,152
A,62.5,15,3.38,6.0852,225.33
A,62.5,16,3.16,5.8236,197.5
A,62.5,22,4.06,5.6933,184.55
A,67.5,11,3.28,6.6808,298.18
A,67.5,12,3.06,6.3413,255
A,67.5,12,3.24,6.4633,270
A,72.5,6,2.02,6.9566,336.67
A,72.5,8,2.42,6.7129,302.5
A,72.5,10,3.1,6.7679,310
A,37.5,2,0.08,3.42,40
A,42.5,1,0.06,3.9149,60
A,42.5,2,0.12,3.9149,60
