Type,MidSize,Count,SampleWeight,CubeRoot,TuberWeight
A,27.5,87,1.76,2.72,20.23
A,27.5,96,1.94,2.72,20.21
A,27.5,101,1.76,2.59,17.43
A,27.5,107,2.1,2.7,19.63
A,27.5,104,2.12,2.73,20.38
A,27.5,74,1.26,2.57,17.03
A,27.5,54,0.96,2.61,17.78
A,27.5,68,1.17,2.58,17.21
A,27.5,77,1.29,2.56,16.75
A,27.5,62,1.07,2.58,17.26
A,27.5,47,0.83,2.6,17.66
A,27.5,52,0.86,2.55,16.54
A,27.5,120,2.2,2.64,18.33
A,27.5,100,1.86,2.65,18.60
A,27.5,122,2.19,2.62,17.95
A,27.5,155,3,2.68,19.35
A,27.5,68,1.54,2.83,22.65
A,27.5,99,1.84,2.65,18.59
A,27.5,68,1.18,2.59,17.35
A,27.5,71,1.38,2.69,19.44
A,27.5,70,1.49,2.77,21.29
A,27.5,40,0.7,2.6,17.50
A,27.5,173,3.96,2.84,22.89
A,27.5,175,3.9,2.81,22.29
A,27.5,77,1.61,2.75,20.91
A,27.5,72,1.42,2.7,19.72
A,27.5,53,0.98,2.64,18.49
A,27.5,37,0.7,2.66,18.92
A,27.5,45,0.82,2.63,18.22
A,27.5,82,1.65,2.72,20.12
A,27.5,101,2.09,2.75,20.69
A,27.5,104,2.05,2.7,19.71
A,27.5,162,2.79,2.58,17.22
A,27.5,59,1.1,2.65,18.64
A,27.5,43,0.84,2.69,19.53
A,27.5,99,1.82,2.64,18.38
A,27.5,94,1.66,2.6,17.66
A,27.5,87,1.56,2.62,17.93
A,27.5,120,2.2,2.64,18.33
A,27.5,174,3.1,2.61,17.82
A,27.5,117,2,2.58,17.09
A,27.5,121,2.2,2.63,18.18
A,27.5,150,2.94,2.7,19.60
A,27.5,132,2.44,2.64,18.48
A,27.5,62,1.16,2.65,18.71
A,27.5,34,0.72,2.77,21.18
A,27.5,30,0.68,2.83,22.67
A,27.5,71,1.32,2.65,18.59
A,27.5,66,1.2,2.63,18.18
A,27.5,96,1.94,2.72,20.21
A,27.5,111,2.22,2.71,20.00
A,27.5,76,1.6,2.76,21.05
Chanters Hole,27.5,1,0.0184,2.640012241,18.40
Chanters Hole,27.5,1,0.0206,2.741294784,20.60
Chanters Hole,27.5,1,0.0294,3.086377965,29.40
Chanters Hole,27.5,1,0.0186,2.649543054,18.60
Chanters Hole,27.5,1,0.0243,2.896468151,24.30
Chanters Hole,27.5,1,0.0243,2.896468151,24.30
Chanters Hole,27.5,1,0.0233,2.856178243,23.30
Chanters Hole,27.5,1,0.0249,2.920113835,24.90
Chanters Hole,27.5,1,0.0246,2.908339054,24.60
Chanters Hole,27.5,1,0.0238,2.876464279,23.80
Chanters Hole,27.5,1,0.0187,2.654282855,18.70
Chanters Hole,27.5,1,0.0191,2.673074863,19.10
Chanters Hole,27.5,1,0.0241,2.888499835,24.10
Chanters Hole,27.5,1,0.0275,3.018405365,27.50
Chanters Hole,27.5,1,0.0165,2.545821682,16.50
Chanters Hole,27.5,1,0.0277,3.025705044,27.70
Chanters Hole,27.5,1,0.0252,2.931794415,25.20
Chanters Hole,27.5,1,0.0266,2.985111414,26.60
Chanters Hole,27.5,1,0.0211,2.763296485,21.10
Chanters Hole,27.5,1,0.0234,2.860258503,23.40
Chanters Hole,27.5,1,0.0203,2.727922401,20.30
Chanters Hole,27.5,1,0.027,2.999999997,27.00
Chanters Hole,27.5,1,0.0152,2.477124657,15.20
Chanters Hole,27.5,1,0.0176,2.601182891,17.60
Chanters Hole,27.5,1,0.0157,2.503993615,15.70
Chanters Hole,27.5,1,0.0172,2.581325759,17.20
Chanters Hole,27.5,1,0.0182,2.630412112,18.20
Chanters Hole,27.5,1,0.0182,2.630412112,18.20
Chanters Hole,27.5,1,0.019,2.668401646,19.00
Chanters Hole,27.5,1,0.026,2.962496065,26.00
Chanters Hole,27.5,1,0.0261,2.966289278,26.10
Chanters Hole,27.5,1,0.0167,2.556066548,16.70
Chanters Hole,27.5,1,0.0174,2.591292366,17.40
Chanters Hole,27.5,1,0.0201,2.718934124,20.10
Chanters Hole,27.5,1,0.0176,2.601182891,17.60
Chanters Hole,27.5,1,0.0312,3.14812183,31.20
Chanters Hole,27.5,1,0.0213,2.771999839,21.30
Chanters Hole,27.5,1,0.0188,2.659005788,18.80
Chanters Hole,27.5,1,0.019,2.668401646,19.00
Chanters Hole,27.5,1,0.0189,2.663712003,18.90
Chanters Hole,27.5,1,0.0167,2.556066548,16.70
Chanters Hole,27.5,1,0.0254,2.939530056,25.40
Chanters Hole,27.5,1,0.0203,2.727922401,20.30
Chanters Hole,27.5,1,0.0158,2.509298702,15.80
Chanters Hole,27.5,1,0.024,2.884499138,24.00
Chanters Hole,27.5,1,0.0203,2.727922401,20.30
Chanters Hole,27.5,1,0.0194,2.686997379,19.40
Chanters Hole,27.5,1,0.026,2.962496065,26.00
Chanters Hole,27.5,1,0.0152,2.477124657,15.20
Chanters Hole,27.5,1,0.0107,2.203575451,10.70
Chanters Hole,27.5,1,0.0155,2.493315474,15.50
Chanters Hole,27.5,1,0.0157,2.503993615,15.70
Chanters Hole,27.5,1,0.0212,2.767655004,21.20
Chanters Hole,27.5,1,0.0206,2.741294784,20.60
Chanters Hole,27.5,1,0.0184,2.640012241,18.40
Chanters Hole,27.5,1,0.0294,3.086377965,29.40
Chanters Hole,27.5,1,0.0244,2.90043592,24.40
Chanters Hole,27.5,1,0.0142,2.421564908,14.20
Chanters Hole,27.5,1,0.0229,2.839739443,22.90
Chanters Hole,27.5,1,0.0279,3.03296967,27.90
Chanters Hole,27.5,1,0.0185,2.644786234,18.50
Chanters Hole,27.5,1,0.0243,2.896468151,24.30
Chanters Hole,27.5,1,0.0171,2.576313463,17.10
Chanters Hole,27.5,1,0.0204,2.732394413,20.40
Chanters Hole,27.5,1,0.0144,2.432880796,14.40
Chanters Hole,27.5,1,0.0264,2.977611103,26.40
Chanters Hole,27.5,1,0.0206,2.741294784,20.60
Chanters Hole,27.5,1,0.0212,2.767655004,21.20
Chanters Hole,27.5,1,0.0178,2.610998769,17.80
Chanters Hole,27.5,1,0.0212,2.767655004,21.20
Chanters Hole,27.5,1,0.0144,2.432880796,14.40
Chanters Hole,27.5,1,0.0141,2.415867087,14.10
Chanters Hole,27.5,1,0.0198,2.705339226,19.80
Chanters Hole,27.5,1,0.0247,2.912274565,24.70
Chanters Hole,27.5,1,0.0235,2.864327155,23.50
Chanters Hole,27.5,1,0.0222,2.810504755,22.20
Chanters Hole,27.5,1,0.0235,2.864327155,23.50
Chanters Hole,27.5,1,0.023,2.843866977,23.00
Chanters Hole,27.5,1,0.0155,2.493315474,15.50
Chanters Hole,27.5,1,0.0142,2.421564908,14.20
Chanters Hole,27.5,1,0.0166,2.550954401,16.60
Chanters Hole,27.5,1,0.0148,2.45520205,14.80
Chanters Hole,27.5,1,0.0259,2.958693114,25.90
Chanters Hole,27.5,1,0.0227,2.831448186,22.70
Chanters Hole,27.5,1,0.0191,2.673074863,19.10
Chanters Hole,27.5,1,0.0246,2.908339054,24.60
Chanters Hole,27.5,1,0.0288,3.065237726,28.80
Chanters Hole,27.5,1,0.0165,2.545821682,16.50
Chanters Hole,27.5,1,0.0217,2.789244449,21.70
Chanters Hole,27.5,1,0.024,2.884499138,24.00
Chanters Hole,27.5,1,0.0212,2.767655004,21.20
Chanters Hole,27.5,1,0.0076,1.966095144,7.60
Chanters Hole,27.5,1,0.0197,2.700777094,19.70
Chanters Hole,27.5,1,0.0217,2.789244449,21.70
Chanters Hole,27.5,1,0.0153,2.482545078,15.30
Chanters Hole,27.5,1,0.0211,2.763296485,21.10
Chanters Hole,27.5,1,0.0185,2.644786234,18.50
Chanters Hole,27.5,1,0.0211,2.763296485,21.10
Chanters Hole,27.5,1,0.0159,2.514581451,15.90
Hanger Blackdyke,27.5,1,0.0189,2.663712003,18.90
Hanger Blackdyke,27.5,1,0.0208,2.750137731,20.80
Hanger Blackdyke,27.5,1,0.0188,2.659005788,18.80
Hanger Blackdyke,27.5,1,0.0185,2.644786234,18.50
Hanger Blackdyke,27.5,1,0.0154,2.487941932,15.40
Hanger Blackdyke,27.5,1,0.0234,2.860258503,23.40
Hanger Blackdyke,27.5,1,0.0212,2.767655004,21.20
Hanger Blackdyke,27.5,1,0.0225,2.823108084,22.50
Hanger Blackdyke,27.5,1,0.0214,2.776331096,21.40
Hanger Blackdyke,27.5,1,0.0244,2.90043592,24.40
Hanger Blackdyke,27.5,1,0.0185,2.644786234,18.50
Hanger Blackdyke,27.5,1,0.0258,2.95488036,25.80
Hanger Blackdyke,27.5,1,0.0267,2.988847477,26.70
Hanger Blackdyke,27.5,1,0.02,2.714417614,20.00
Hanger Blackdyke,27.5,1,0.0213,2.771999839,21.30
Hanger Blackdyke,27.5,1,0.0168,2.561158328,16.80
Hanger Blackdyke,27.5,1,0.0237,2.872429962,23.70
Hanger Blackdyke,27.5,1,0.0266,2.985111414,26.60
Hanger Blackdyke,27.5,1,0.0163,2.535493692,16.30
Hanger Blackdyke,27.5,1,0.0255,2.943382655,25.50
Hanger Blackdyke,27.5,1,0.0184,2.640012241,18.40
Hanger Blackdyke,27.5,1,0.0226,2.827284285,22.60
Hanger Blackdyke,27.5,1,0.0261,2.966289278,26.10
Hanger Blackdyke,27.5,1,0.02,2.714417614,20.00
Hanger Blackdyke,27.5,1,0.0199,2.709886023,19.90
Hanger Blackdyke,27.5,1,0.015,2.466212072,15.00
Hanger Blackdyke,27.5,1,0.022,2.802039328,22.00
Hanger Blackdyke,27.5,1,0.0218,2.793522438,21.80
Hanger Blackdyke,27.5,1,0.0221,2.806278425,22.10
Hanger Blackdyke,27.5,1,0.0177,2.606100073,17.70
Hanger Blackdyke,27.5,1,0.0287,3.061685883,28.70
Hanger Blackdyke,27.5,1,0.023,2.843866977,23.00
Hanger Blackdyke,27.5,1,0.022,2.802039328,22.00
Hanger Blackdyke,27.5,1,0.0241,2.888499835,24.10
Hanger Blackdyke,27.5,1,0.0232,2.852086291,23.20
Hanger Blackdyke,27.5,1,0.0211,2.763296485,21.10
Hanger Blackdyke,27.5,1,0.019,2.668401646,19.00
Hanger Blackdyke,27.5,1,0.0263,2.973846736,26.30
Hanger Blackdyke,27.5,1,0.024,2.884499138,24.00
Hanger Blackdyke,27.5,1,0.0221,2.806278425,22.10
Hanger Blackdyke,27.5,1,0.0274,3.014742248,27.40
Hanger Blackdyke,27.5,1,0.0176,2.601182891,17.60
Hanger Blackdyke,27.5,1,0.0278,3.029341712,27.80
Hanger Blackdyke,27.5,1,0.0266,2.985111414,26.60
Hanger BlackDyke,27.5,1,0.0183,2.63522092,18.30
Hanger BlackDyke,27.5,1,0.0217,2.789244449,21.70
Hanger BlackDyke,27.5,1,0.02,2.714417614,20.00
Hanger BlackDyke,27.5,1,0.0186,2.649543054,18.60
Hanger BlackDyke,27.5,1,0.0183,2.63522092,18.30
Hanger BlackDyke,27.5,1,0.0199,2.709886023,19.90
Hanger BlackDyke,27.5,1,0.0145,2.438499478,14.50
Hanger BlackDyke,27.5,1,0.0232,2.852086291,23.20
Hanger BlackDyke,27.5,1,0.024,2.884499138,24.00
Hanger BlackDyke,27.5,1,0.0192,2.677731798,19.20
Hanger BlackDyke,27.5,1,0.0169,2.566229941,16.90
Hanger BlackDyke,27.5,1,0.0191,2.673074863,19.10
Hanger BlackDyke,27.5,1,0.0256,2.947225196,25.60
Hanger BlackDyke,27.5,1,0.0203,2.727922401,20.30
Hanger BlackDyke,27.5,1,0.0201,2.718934124,20.10
Hanger BlackDyke,27.5,1,0.0142,2.421564908,14.20
Hanger BlackDyke,27.5,1,0.0267,2.988847477,26.70
Hanger BlackDyke,27.5,1,0.0216,2.784953297,21.60
Hanger BlackDyke,27.5,1,0.0173,2.586318664,17.30
Hanger BlackDyke,27.5,1,0.0171,2.576313463,17.10
Hanger BlackDyke,27.5,1,0.0186,2.649543054,18.60
Hanger BlackDyke,27.5,1,0.0131,2.357348356,13.10
Hanger BlackDyke,27.5,1,0.0145,2.438499478,14.50
Hanger BlackDyke,27.5,1,0.0111,2.230699103,11.10
Hanger BlackDyke,27.5,1,0.0113,2.244017025,11.30
Hanger BlackDyke,27.5,1,0.0079,1.9916317,7.90
Hanger BlackDyke,27.5,1,0.0121,2.295770423,12.10
Lovers Pightle,27.5,1,0.0178,2.610998769,17.80
Lovers Pightle,27.5,1,0.0192,2.677731798,19.20
Lovers Pightle,27.5,1,0.0167,2.556066548,16.70
Lovers Pightle,27.5,1,0.0169,2.566229941,16.90
Lovers Pightle,27.5,1,0.0225,2.823108084,22.50
Lovers Pightle,27.5,1,0.0145,2.438499478,14.50
Lovers Pightle,27.5,1,0.0251,2.927911239,25.10
Lovers Pightle,27.5,1,0.021,2.758924174,21.00
Lovers Pightle,27.5,1,0.019,2.668401646,19.00
Lovers Pightle,27.5,1,0.02,2.714417614,20.00
Lovers Pightle,27.5,1,0.0276,3.022059612,27.60
Lovers Pightle,27.5,1,0.0271,3.003699137,27.10
Lovers Pightle,27.5,1,0.015,2.466212072,15.00
Lovers Pightle,27.5,1,0.0153,2.482545078,15.30
Lovers Pightle,27.5,1,0.0197,2.700777094,19.70
Lovers Pightle,27.5,1,0.0183,2.63522092,18.30
Lovers Pightle,27.5,1,0.0152,2.477124657,15.20
Lovers Pightle,27.5,1,0.0166,2.550954401,16.60
Lovers Pightle,27.5,1,0.0247,2.912274565,24.70
Lovers Pightle,27.5,1,0.0246,2.908339054,24.60
Lovers Pightle,27.5,1,0.0186,2.649543054,18.60
Lovers Pightle,27.5,1,0.021,2.758924174,21.00
Lovers Pightle,27.5,1,0.0205,2.736851835,20.50
Lovers Pightle,27.5,1,0.016,2.519842097,16.00
Lovers Pightle,27.5,1,0.0225,2.823108084,22.50
Lovers Pightle,27.5,1,0.017,2.571281588,17.00
Lovers Pightle,27.5,1,0.0246,2.908339054,24.60
Lovers Pightle,27.5,1,0.0209,2.754537959,20.90
Lovers Pightle,27.5,1,0.0148,2.45520205,14.80
Lovers Pightle,27.5,1,0.017,2.571281588,17.00
Lovers Pightle,27.5,1,0.0179,2.615879152,17.90
Lovers Pightle,27.5,1,0.0123,2.308350238,12.30
Lovers Pightle,27.5,1,0.0152,2.477124657,15.20
Lovers Pightle,27.5,1,0.0129,2.345290097,12.90
Lovers Pightle,27.5,1,0.0173,2.586318664,17.30
Lovers Pightle,27.5,1,0.0157,2.503993615,15.70
Lovers Pightle,27.5,1,0.0199,2.709886023,19.90
Lovers Pightle,27.5,1,0.0241,2.888499835,24.10
TurnPike,27.5,1,0.0101,2.161592331,10.10
TurnPike,27.5,1,0.0108,2.210418897,10.80
TurnPike,27.5,1,0.0113,2.244017025,11.30
TurnPike,27.5,1,0.0123,2.308350238,12.30
TurnPike,27.5,1,0.0134,2.375207736,13.40
TurnPike,27.5,1,0.0135,2.381101576,13.50
TurnPike,27.5,1,0.0136,2.386966382,13.60
TurnPike,27.5,1,0.0136,2.386966382,13.60
TurnPike,27.5,1,0.0137,2.392802509,13.70
TurnPike,27.5,1,0.0137,2.392802509,13.70
TurnPike,27.5,1,0.0139,2.404390111,13.90
TurnPike,27.5,1,0.0144,2.432880796,14.40
TurnPike,27.5,1,0.0146,2.444092387,14.60
TurnPike,27.5,1,0.0149,2.460719377,14.90
TurnPike,27.5,1,0.015,2.466212072,15.00
TurnPike,27.5,1,0.0152,2.477124657,15.20
TurnPike,27.5,1,0.0155,2.493315474,15.50
TurnPike,27.5,1,0.0155,2.493315474,15.50
TurnPike,27.5,1,0.0158,2.509298702,15.80
TurnPike,27.5,1,0.0163,2.535493692,16.30
TurnPike,27.5,1,0.0165,2.545821682,16.50
TurnPike,27.5,1,0.0167,2.556066548,16.70
TurnPike,27.5,1,0.0167,2.556066548,16.70
TurnPike,27.5,1,0.0168,2.561158328,16.80
TurnPike,27.5,1,0.0169,2.566229941,16.90
TurnPike,27.5,1,0.017,2.571281588,17.00
TurnPike,27.5,1,0.017,2.571281588,17.00
TurnPike,27.5,1,0.0173,2.586318664,17.30
TurnPike,27.5,1,0.0174,2.591292366,17.40
TurnPike,27.5,1,0.0175,2.596247048,17.50
TurnPike,27.5,1,0.0176,2.601182891,17.60
TurnPike,27.5,1,0.0178,2.610998769,17.80
TurnPike,27.5,1,0.0178,2.610998769,17.80
TurnPike,27.5,1,0.0181,2.625585657,18.10
TurnPike,27.5,1,0.0183,2.63522092,18.30
TurnPike,27.5,1,0.0184,2.640012241,18.40
TurnPike,27.5,1,0.0184,2.640012241,18.40
TurnPike,27.5,1,0.0185,2.644786234,18.50
TurnPike,27.5,1,0.0187,2.654282855,18.70
TurnPike,27.5,1,0.0189,2.663712003,18.90
TurnPike,27.5,1,0.0189,2.663712003,18.90
TurnPike,27.5,1,0.019,2.668401646,19.00
TurnPike,27.5,1,0.0195,2.691606303,19.50
TurnPike,27.5,1,0.0198,2.705339226,19.80
TurnPike,27.5,1,0.0199,2.709886023,19.90
TurnPike,27.5,1,0.0201,2.718934124,20.10
TurnPike,27.5,1,0.0201,2.718934124,20.10
TurnPike,27.5,1,0.0201,2.718934124,20.10
TurnPike,27.5,1,0.0203,2.727922401,20.30
TurnPike,27.5,1,0.0205,2.736851835,20.50
TurnPike,27.5,1,0.0205,2.736851835,20.50
TurnPike,27.5,1,0.0208,2.750137731,20.80
TurnPike,27.5,1,0.021,2.758924174,21.00
TurnPike,27.5,1,0.0211,2.763296485,21.10
TurnPike,27.5,1,0.0211,2.763296485,21.10
TurnPike,27.5,1,0.0212,2.767655004,21.20
TurnPike,27.5,1,0.0216,2.784953297,21.60
TurnPike,27.5,1,0.0217,2.789244449,21.70
TurnPike,27.5,1,0.0221,2.806278425,22.10
TurnPike,27.5,1,0.0222,2.810504755,22.20
TurnPike,27.5,1,0.0223,2.814718411,22.30
TurnPike,27.5,1,0.0223,2.814718411,22.30
TurnPike,27.5,1,0.0227,2.831448186,22.70
TurnPike,27.5,1,0.0228,2.835599875,22.80
TurnPike,27.5,1,0.023,2.843866977,23.00
TurnPike,27.5,1,0.023,2.843866977,23.00
TurnPike,27.5,1,0.0233,2.856178243,23.30
TurnPike,27.5,1,0.0234,2.860258503,23.40
TurnPike,27.5,1,0.0237,2.872429962,23.70
TurnPike,27.5,1,0.0238,2.876464279,23.80
TurnPike,27.5,1,0.0239,2.880487312,23.90
TurnPike,27.5,1,0.0248,2.916199469,24.80
wortley,27.5,1,0.0166,2.550954401,16.60
wortley,27.5,1,0.0201,2.718934124,20.10
wortley,27.5,1,0.0181,2.625585657,18.10
wortley,27.5,1,0.0142,2.421564908,14.20
wortley,27.5,1,0.0248,2.916199469,24.80
wortley,27.5,1,0.0206,2.741294784,20.60
wortley,27.5,1,0.012,2.289428483,12.00
wortley,27.5,1,0.0187,2.654282855,18.70
wortley,27.5,1,0.0212,2.767655004,21.20
wortley,27.5,1,0.0213,2.771999839,21.30
wortley,27.5,1,0.0221,2.806278425,22.10
wortley,27.5,1,0.0263,2.973846736,26.30
wortley,27.5,1,0.0129,2.345290097,12.90
wortley,27.5,1,0.0222,2.810504755,22.20
wortley,27.5,1,0.0243,2.896468151,24.30
wortley,27.5,1,0.02,2.714417614,20.00
wortley,27.5,1,0.0172,2.581325759,17.20
wortley,27.5,1,0.0245,2.904392864,24.50
wortley,27.5,1,0.0206,2.741294784,20.60
wortley,27.5,1,0.0232,2.852086291,23.20
wortley,27.5,1,0.0206,2.741294784,20.60
wortley,27.5,1,0.0143,2.427236041,14.30
wortley,27.5,1,0.0237,2.872429962,23.70
wortley,27.5,1,0.016,2.519842097,16.00
wortley,27.5,1,0.019,2.668401646,19.00
wortley,27.5,1,0.023,2.843866977,23.00
wortley,27.5,1,0.0202,2.723435679,20.20
wortley,27.5,1,0.0217,2.789244449,21.70
wortley,27.5,1,0.0188,2.659005788,18.80
wortley,27.5,1,0.014,2.410142262,14.00
wortley,27.5,1,0.0303,3.11755561,30.30
wortley,27.5,1,0.0171,2.576313463,17.10
wortley,27.5,1,0.02,2.714417614,20.00
wortley,27.5,1,0.0141,2.415867087,14.10
wortley,27.5,1,0.0258,2.95488036,25.80
wortley,27.5,1,0.0182,2.630412112,18.20
wortley,27.5,1,0.0234,2.860258503,23.40
wortley,27.5,1,0.0204,2.732394413,20.40
wortley,27.5,1,0.0174,2.591292366,17.40
wortley,27.5,1,0.0153,2.482545078,15.30
wortley,27.5,1,0.0223,2.814718411,22.30
wortley,27.5,1,0.0179,2.615879152,17.90
wortley,27.5,1,0.0267,2.988847477,26.70
wortley,27.5,1,0.0244,2.90043592,24.40
wortley,27.5,1,0.0211,2.763296485,21.10
wortley,27.5,1,0.0221,2.806278425,22.10
wortley,27.5,1,0.0219,2.797787365,21.90
wortley,27.5,1,0.0192,2.677731798,19.20
wortley,27.5,1,0.0211,2.763296485,21.10
wortley,27.5,1,0.0218,2.793522438,21.80
wortley,27.5,1,0.0252,2.931794415,25.20
wortley,27.5,1,0.0125,2.320794415,12.50
wortley,27.5,1,0.0228,2.835599875,22.80
wortley,27.5,1,0.0214,2.776331096,21.40
wortley,27.5,1,0.0147,2.449659815,14.70
wortley,27.5,1,0.0151,2.471680409,15.10
wortley,27.5,1,0.0214,2.776331096,21.40
wortley,27.5,1,0.0171,2.576313463,17.10
wortley,27.5,1,0.0199,2.709886023,19.90
wortley,27.5,1,0.0168,2.561158328,16.80
wortley,27.5,1,0.013,2.351334686,13.00
wortley,27.5,1,0.0184,2.640012241,18.40
wortley,27.5,1,0.0189,2.663712003,18.90
wortley,27.5,1,0.0175,2.596247048,17.50
wortley,27.5,1,0.019,2.668401646,19.00
wortley,27.5,1,0.0215,2.78064888,21.50
wortley,27.5,1,0.0202,2.723435679,20.20
wortley,27.5,1,0.016,2.519842097,16.00
wortley,27.5,1,0.0183,2.63522092,18.30
wortley,27.5,1,0.0183,2.63522092,18.30
wortley,27.5,1,0.0163,2.535493692,16.30
wortley,27.5,1,0.0181,2.625585657,18.10
wortley,27.5,1,0.013,2.351334686,13.00
wortley,27.5,1,0.017,2.571281588,17.00
wortley,27.5,1,0.0182,2.630412112,18.20
wortley,27.5,1,0.0234,2.860258503,23.40
wortley,27.5,1,0.0198,2.705339226,19.80
wortley,27.5,1,0.0117,2.270188679,11.70
wortley,27.5,1,0.0135,2.381101576,13.50
wortley,27.5,1,0.0177,2.606100073,17.70
wortley,27.5,1,0.0168,2.561158328,16.80
wortley,27.5,1,0.0171,2.576313463,17.10
wortley,27.5,1,0.0248,2.916199469,24.80
wortley,27.5,1,0.0214,2.776331096,21.40
wortley,27.5,1,0.019,2.668401646,19.00
wortley,27.5,1,0.0179,2.615879152,17.90
wortley,27.5,1,0.0156,2.498665953,15.60
wortley,27.5,1,0.0158,2.509298702,15.80
wortley,27.5,1,0.023,2.843866977,23.00
wortley,27.5,1,0.0151,2.471680409,15.10
wortley,27.5,1,0.0213,2.771999839,21.30
wortley,27.5,1,0.0182,2.630412112,18.20
wortley,27.5,1,0.0188,2.659005788,18.80
wortley,27.5,1,0.0228,2.835599875,22.80
wortley,27.5,1,0.024,2.884499138,24.00
wortley,27.5,1,0.0224,2.81891949,22.40
wortley,27.5,1,0.0182,2.630412112,18.20
wortley,27.5,1,0.0208,2.750137731,20.80
wortley,27.5,1,0.0145,2.438499478,14.50
wortley,27.5,1,0.0198,2.705339226,19.80
wortley,27.5,1,0.0182,2.630412112,18.20
wortley,27.5,1,0.0161,2.525080869,16.10
wortley,27.5,1,0.0234,2.860258503,23.40
wortley,27.5,1,0.0155,2.493315474,15.50
wortley,27.5,1,0.0227,2.831448186,22.70
wortley,27.5,1,0.017,2.571281588,17.00
wortley,27.5,1,0.0191,2.673074863,19.10
wortley,27.5,1,0.023,2.843866977,23.00
wortley,27.5,1,0.0212,2.767655004,21.20
wortley,27.5,1,0.0143,2.427236041,14.30
wortley,27.5,1,0.0219,2.797787365,21.90
wortley,27.5,1,0.0182,2.630412112,18.20
wortley,27.5,1,0.0205,2.736851835,20.50
wortley,27.5,1,0.023,2.843866977,23.00
wortley,27.5,1,0.0172,2.581325759,17.20
wortley,27.5,1,0.0214,2.776331096,21.40
wortley,27.5,1,0.0232,2.852086291,23.20
wortley,27.5,1,0.0162,2.530297994,16.20
wortley,27.5,1,0.0162,2.530297994,16.20
wortley,27.5,1,0.0273,3.011070208,27.30
wortley,27.5,1,0.0254,2.939530056,25.40
wortley,27.5,1,0.0211,2.763296485,21.10
wortley,27.5,1,0.0226,2.827284285,22.60
wortley,27.5,1,0.0175,2.596247048,17.50
wortley,27.5,1,0.0245,2.904392864,24.50
wortley,27.5,1,0.016,2.519842097,16.00
wortley,27.5,1,0.0178,2.610998769,17.80
wortley,27.5,1,0.0182,2.630412112,18.20
wortley,27.5,1,0.0117,2.270188679,11.70
wortley,27.5,1,0.021,2.758924174,21.00
wortley,27.5,1,0.0156,2.498665953,15.60
wortley,27.5,1,0.0221,2.806278425,22.10
wortley,27.5,1,0.0191,2.673074863,19.10
wortley,27.5,1,0.0203,2.727922401,20.30
wortley,27.5,1,0.0234,2.860258503,23.40
wortley,27.5,1,0.0224,2.81891949,22.40
wortley,27.5,1,0.0164,2.540668183,16.40
wortley,27.5,1,0.0195,2.691606303,19.50
wortley,27.5,1,0.0177,2.606100073,17.70
wortley,27.5,1,0.0169,2.566229941,16.90
wortley,27.5,1,0.0263,2.973846736,26.30
wortley,27.5,1,0.0245,2.904392864,24.50
wortley,27.5,1,0.0205,2.736851835,20.50
wortley,27.5,1,0.0196,2.696199497,19.60
wortley,27.5,1,0.019,2.668401646,19.00
wortley,27.5,1,0.0201,2.718934124,20.10
wortley,27.5,1,0.015,2.466212072,15.00
wortley,27.5,1,0.0208,2.750137731,20.80
wortley,27.5,1,0.025,2.924017735,25.00
wortley,27.5,1,0.0196,2.696199497,19.60
wortley,27.5,1,0.0155,2.493315474,15.50
wortley,27.5,1,0.0197,2.700777094,19.70
wortley,27.5,1,0.0183,2.63522092,18.30
A,22.5,14,0.175,2.32,12.50
A,22.5,13,0.15,2.26,11.54
A,22.5,13,0.155,2.28,11.92
A,22.5,18,0.24,2.37,13.33
A,22.5,22,0.275,2.32,12.50
A,22.5,14,0.17,2.3,12.14
A,22.5,9,0.105,2.27,11.67
A,22.5,24,0.285,2.28,11.88
A,22.5,3,0.04,2.37,13.33
A,22.5,7,0.085,2.3,12.14
A,22.5,16,0.165,2.18,10.31
A,22.5,18,0.225,2.32,12.50
A,22.5,13,0.19,2.44,14.62
A,22.5,18,0.24,2.37,13.33
A,22.5,26,0.35,2.38,13.46
A,22.5,11,0.17,2.49,15.45
A,22.5,14,0.185,2.36,13.21
A,22.5,15,0.16,2.2,10.67
A,22.5,28,0.325,2.26,11.61
A,22.5,31,0.35,2.24,11.29
A,22.5,15,0.16,2.2,10.67
A,22.5,18,0.22,2.3,12.22
A,22.5,63,0.69,2.22,10.95
A,22.5,20,0.25,2.32,12.50
A,22.5,31,0.355,2.25,11.45
A,22.5,30,0.35,2.27,11.67
A,22.5,10,0.13,2.35,13.00
A,22.5,23,0.275,2.29,11.96
A,22.5,47,0.585,2.32,12.45
A,22.5,38,0.45,2.28,11.84
A,22.5,81,0.95,2.27,11.73
A,22.5,66,0.775,2.27,11.74
A,22.5,41,0.36,2.06,8.78
A,22.5,23,0.215,2.11,9.35
A,22.5,16,0.15,2.11,9.38
A,22.5,30,0.25,2.03,8.33
A,22.5,38,0.34,2.08,8.95
A,22.5,19,0.15,1.99,7.89
A,22.5,26,0.29,2.23,11.15
A,22.5,12,0.125,2.18,10.42
A,22.5,22,0.255,2.26,11.59
A,22.5,30,0.32,2.2,10.67
A,22.5,36,0.36,2.15,10.00
A,22.5,77,1.42,2.64,18.44
A,22.5,42,0.73,2.59,17.38
A,22.5,95,1.14,2.29,12.00
